Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,label
34.48,1442.36,562674.7,381.0,381.0,0.0,1.499663,0.290948,0.293562,111.847201599999,-0.995919627,0.0,0.0,0.0,0.0,0.0,0.0
17517.21,9672.3,392152.93,13.0,17.0,0.0,7.495,1.650545,2.157884,28.05248733,0.00677158,20184.91761,0.0,0.0,0.0,14.0,0.0
1102.7,1539.22,273956.87,60.0,135.0,0.0,185.0,11.630049,26.167127,1570.027634,0.0290091,116.6361731,0.0,0.0,0.0,1.0,1.0
13.76,1086.57,666140.27,321.0,609.0,0.0,214.054622,3.913117,7.770397,2494.297282,-111.209255,0.0,0.0,0.0,0.0,0.0,0.0
158.22,0.69,317.82,2.0,2.0,0.0,56.530378,50.5,50.499491,100.9989816,0.00101837,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.85,1.0,1.0,0.0,9.999528,9.999528,9.999057,9.999056734,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0
109.48,0.0,328.45,3.0,2.0,0.0,52.348566,50.5,33.666004,100.9980123,0.001987749,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5178.47,15535.4,0.0,3.0,1.0,68.1,62.033333,0.0,0.0,186.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5669.39,226775.5,0.0,40.0,1.0,1.003421,0.742877,0.0,0.0,29.71509743,1.392180943,0.0,0.0,0.0,2.0,0.0
513.0,1119.95,1266842.73,175.0,1051.0,0.0,9.443098,1.776191,10.927261,1912.2706870000002,-45.49386094,945.3079988,49.22248714,0.0,2.0,10.0,0.0
0.0,0.0,748.0,1.0,1.0,0.0,0.595,0.595,0.594496,0.594496,0.000504,0.0,0.0,0.0,0.0,0.0,0.0
60.17,3236.85,1121321.98,238.0,342.0,0.0,5.116034,0.795512,1.142212,271.8465747,0.218632034,365.0,0.0,0.0,0.0,2.0,0.0
4239.43,3998.93,113653.47,7.0,21.0,0.0,5.001697,0.438856,1.315737,9.210159775,0.0058065,350.0541833,0.0,0.0,0.0,4.0,1.0
2848.67,23825.74,263895.43,9.0,10.0,0.0,3.012475,1.00437,1.115087,10.03578349,0.0079150719999999,210.1652362,210.1649696,0.0,1.0,2.0,0.0
4853.6,9834.52,39210.77,2.0,3.0,0.0,7.571,4.999534,7.498858999999991,14.99771885,0.000882,0.0,0.0,0.0,0.0,0.0,0.0
3323.73,0.0,9971.2,3.0,1.0,0.0,0.0161389999999999,0.0161389999999999,0.003954,0.011863249,0.004275751,480449.096,480449.096,0.0,1.0,1.0,1.0
0.0,25.75,253625.13,1.0,16.0,0.0,10.0,1.433349,22.932728,22.9327283,0.0008609999999999,2.21e-13,0.0,0.0,0.0,3.0,1.0
0.0,0.0,89.85,1.0,1.0,0.0,5.03,5.03,5.026956,5.02695578,0.00304422,0.0,0.0,0.0,0.0,0.0,0.0
6783.5,48019.41,1028223.27,10.0,20.0,0.0,56.488945,19.423552,38.846694,388.4669445,0.004100024,0.883954103,0.883954103,0.0,1.0,1.0,0.0
16818.12,17260.95,270861.3,12.0,4.0,0.0,1.0,0.613556,0.323246,3.878952,-1.42472619999999,3243.545057,0.0753291109999999,0.0,2.0,3.0,0.0
0.0,0.0,657.5,1.0,1.0,0.0,0.01,0.01,0.009853,0.009853,0.000147,1e-12,0.0,0.0,0.0,1.0,1.0
274972.69,0.0,549945.38,2.0,1.0,0.0,2.999,2.999,1.499091,2.998181623,0.000818377,0.0,0.0,0.0,0.0,0.0,0.0
2007.34,87.19,6370.78,3.0,4.0,0.0,1.64,0.431776,0.566852,1.7005555,0.02654692,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,3.9,1.0,1.0,0.0,0.081,0.081,0.080528,0.080528364,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0
19.36,170.06,642625.87,3177.0,3417.0,0.0,2.232373,0.982904,1.056204,3355.559314,3.023209814,18740.11881,0.0,0.0,0.0,5.0,0.0
0.0,0.0,4.83,1.0,1.0,0.0,1.35296399999999,1.35296399999999,1.352492,1.352492274,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0
17.85,0.0,71.38,4.0,1.0,0.0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
155.16,0.0,310.32,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
348.76,12696.72,328710.23,178.0,21.0,0.0,9.183,3.500582,2.199515,391.5137472,-318.001518,170907.4873,63126.487349999996,0.0,9.0,9.0,0.0
2.45,0.66,8.67,3.0,2.0,0.0,1366.278021,1000.5,666.999528,2000.9985849999998,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,514.67,1.0,1.0,0.0,0.317569,0.317569,0.316949,0.31694931,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
7431.73,214.5,934271.37,52.0,2554.0,0.0,50.0,1.065986,52.355464,2722.484111,0.04368555,3524.780355,0.0,0.0,0.0,13.0,0.0
17.78,1349.09,768200.03,563.0,562.0,0.0,2.246937,0.099487,0.098707,55.57185191,0.339882434,0.010000002,0.0,0.0,0.0,2.0,0.0
0.0,164.26,21526.48,1.0,24.0,0.0,10.0,1.182968,28.390367,28.39036667,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1.0
4.86,1316.63,1053227.97,797.0,797.0,0.0,0.982834,0.21158,0.211,168.1670931,0.462270985,1553031793.0,100.0,0.0,1.0,2.0,0.0
640.36,731.38,707346.08,473.0,553.0,0.0,304.585,86.214383,100.79515,47676.10596,0.447909,1e-12,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,6534.48,71879.33,0.0,11.0,1.0,0.1,0.031818,0.0,0.0,0.35,0.0,100.0,0.0,1.0,0.0,1.0
30130.14,21928.78,282223.38,5.0,6.0,0.0,1.780286,0.511538,0.613313,3.06656274,0.002667,458.9707349,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
2.46,2590.61,300793.87,115.0,116.0,0.0,0.307363,0.141367,0.141483,16.2705214,0.128033307,0.0,0.0,0.0,0.0,0.0,0.0
0.0,53.18,20209.6,0.0,380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.03,12437.77,199020.9,16.0,16.0,0.0,4.79958,1.703401,1.702504,27.24006672,0.0143572,0.0,0.0,0.0,0.0,0.0,0.0
163.32,0.0,326.65,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
10.06,1294.58,1354179.62,1034.0,1038.0,0.0,1.14032,0.122084,0.121559,125.6924917,1.030555026,0.01,0.0,0.0,0.0,2.0,0.0
117.08,1303.0,1200143.35,802.0,849.0,0.0,80.8590579999999,0.472633,0.499607,400.6847409,0.580515688,21092.01,0.0,0.0,0.0,2.0,0.0
3.94,2150.4,1290435.98,595.0,599.0,0.0,100.0,4.267958,4.29599,2556.114161,0.392672113,32345.0,0.0,0.0,0.0,1.0,0.0
61.91,1673.77,674926.03,412.0,388.0,0.0,36.9,6.14243799999999,5.941689,2447.975986,-64.71014472,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5717.08,200097.8,0.0,35.0,1.0,1.001598,0.88617,0.0,0.0,31.01595948,0.678131104,0.0,0.0,0.0,1.0,0.0
161.47,0.0,322.95,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
672.18,12763.54,443378.73,33.0,33.0,0.0,25.643652,3.472551,3.47042,114.5238485,0.070325008,286.7980227,254.7980227,0.0,1.0,2.0,0.0
2.94,5033.24,55397.95,11.0,11.0,0.0,18.3424,8.86211999999999,8.8617,97.47870273,0.00462,0.0,0.0,0.0,0.0,0.0,0.0
103.93,693.59,654729.17,814.0,822.0,0.0,63.0,1.33677,1.375935,1120.010773,-21.18568503,1839.15,1823.15,0.0,1.0,2.0,0.0
22.27,0.0,66.82,3.0,1.0,0.0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
14.76,6761.68,690842.18,78.0,102.0,0.0,40.0,3.919094,5.124216,399.6888559,0.05877893,0.0,0.0,0.0,0.0,0.0,0.0
164.27,0.0,328.53,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
24.84,1817.86,806054.17,103.0,442.0,0.0,1.139585,0.247743,1.062393,109.4264943,0.075742336,0.031929584,0.0,0.0,0.0,1.0,0.0
159.56,0.3,319.72,2.0,2.0,0.0,52.844476,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.5,1.0,1.0,0.0,0.854870999999999,0.854870999999999,0.853820999999999,0.85382138,0.00105,0.0,0.0,0.0,0.0,0.0,0.0
680.0,548.97,207261.45,40.0,328.0,0.0,0.179341,0.101624,0.832484,33.29936256,0.033174692,107.8467388,0.0,0.0,0.0,1.0,0.0
95.89,34754.13,408198.02,995.0,9.0,0.0,3.0,1.264529,0.042671,42.45761239,-31.07685147,649.9488237,0.0,0.0,0.0,9.0,0.0
0.0,66.58,658941.33,0.0,9897.0,1.0,0.0,0.0,0.0,0.0,0.0,3935707.2109999997,3935531.868,0.0,763.0,25.0,0.0
47.56,5725.54,761859.33,128.0,132.0,0.0,33.0,8.213325,8.468811,1084.00775,0.151193507,0.0,0.0,0.0,0.0,0.0,0.0
20.95,0.0,62.85,3.0,1.0,0.0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0
52567.71,3719.16,543273.95,8.0,33.0,0.0,997.99916,153.460152,135.501875,1084.015,3980.1700120000005,730421.9448,0.0,0.0,0.0,43.0,0.0
16.46,0.0,49.38,3.0,1.0,0.0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0
11359.81,6636.12,996297.48,62.0,44.0,0.0,120.0,18.727109,12.788262,792.8722359,31.12057014,208467.455,186076.0403,0.0,19.0,28.0,0.0
17.8,0.0,71.22,4.0,1.0,0.0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
2896.41,4475.75,197737.03,42.0,17.0,0.0,15.0,4.266882,1.840671,77.3082,-4.7712,106219.4043,106000.0,0.0,3.0,10.0,0.0
0.0,3386.56,335269.33,0.0,99.0,1.0,0.546415,0.21531,0.0,0.0,21.31573654,1.123483848,0.0,0.0,0.0,2.0,0.0
5.65,10140.71,385561.47,38.0,38.0,0.0,0.8,0.221877,0.22136,8.411687568,0.019646154,0.0,0.0,0.0,0.0,0.0,0.0
162.63,0.43,326.13,2.0,2.0,0.0,61.331241,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
136670.13,1660.79,286626.55,2.0,8.0,0.0,156.065337,51.033034,204.0,408.0,0.26426943,2434.172154,0.0,0.0,0.0,11.0,0.0
43950.63,12.77,263742.08,6.0,3.0,0.0,200.0,67.002667,33.499492,200.9969501,0.011049893,3994.9488140000003,15.14058582,0.0,1.0,7.0,0.0
29246.56,0.0,58493.12,2.0,1.0,0.0,2.0,2.0,0.999185,1.99836932,0.00163068,0.0,0.0,0.0,0.0,0.0,0.0
27.06,6966.37,386355.1,8613.0,22.0,0.0,10.0,1.96474,0.007886,67.918,-24.69371236,576.5127199,0.0,0.0,0.0,8.0,0.0
0.0,1578.7,192601.4,0.0,122.0,1.0,0.988395,0.350444,0.0,0.0,42.75411528,1.543309747,0.0,0.0,0.0,2.0,0.0
2957.69,3739.81,985926.68,150.0,145.0,0.0,0.250617,0.129996,0.125191,18.77865281,0.070729763,0.0,0.0,0.0,0.0,0.0,0.0
103299.49,37551.75,826452.87,8.0,7.0,0.0,52.532971,23.290155,16.6275,133.02,30.01108451,5291.354955,0.0,0.0,0.0,17.0,0.0
10351.33,92.92,75525.6,7.0,33.0,0.0,2.49,0.777338,3.663733,25.64613331,0.006027,1.337,0.0,0.0,0.0,2.0,1.0
22.06,27.29,261979.38,2084.0,7916.0,0.0,188.10038,1.172664,4.237474,8830.895977,451.911764399999,1556464610.0,300.0,0.0,2.0,52.0,0.0
5923.57,45478.34,205607.65,4.0,4.0,0.0,0.166706,0.073626,0.073143,0.292571342,0.001932,1.337,0.0,0.0,0.0,1.0,1.0
2438.95,36677.92,339576.1,49.0,6.0,0.0,18.096297,4.381687,0.607759,29.78019623,-3.490071666,924.8384928,920.4875263,0.0,1.0,5.0,0.0
1799.36,32760.68,118075.02,11.0,3.0,0.0,0.019975,0.016124,0.0,0.0,0.04837242,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1028.69,9480.9,1.0,5.0,0.0,5.119139,2.303828,11.519055,11.519055,8.4e-05,1e-12,0.0,0.0,0.0,1.0,1.0
9.59,2867.37,900382.7,302.0,313.0,0.0,10.968803,4.539528,4.703361,1420.414967,0.457402248,1e-12,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
1294.01,21.93,2741.52,2.0,7.0,0.0,2.7,1.118571,3.914821,7.82964299999999,0.000357,1.337,0.0,0.0,0.0,1.0,1.0
2200.37,990.38,999792.72,336.0,263.0,0.0,100.024,7.754313,6.214236,2087.9834,-48.59896759,34474951.05,21773556.95,0.0,41.0,101.0,0.0
0.0,0.0,653.67,1.0,1.0,0.0,2.302789,2.302789,2.302169,2.30216894,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
158.87,0.0,317.73,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1151.97,245368.8,0.0,213.0,1.0,1.60646,0.880444,0.0,0.0,187.5345765,4.680177999,0.0,0.0,0.0,3.0,0.0
18.84,5.72,67.97,3.0,2.0,0.0,95.68186,50.5,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.16,201114.6,0.0,114.0,1.0,0.796678,0.343507,0.0,0.0,39.15981527,0.723675411,0.0,0.0,0.0,1.0,0.0
8.42,789.41,1071461.9,1340.0,1343.0,0.0,3.683318,0.257271,0.256416,343.5970779,1.918274511,27.8888,100.0,0.0,1.0,4.0,0.0
18608.76,8514.66,374372.13,16.0,9.0,0.0,32.19492,8.66391799999999,5.184935,82.95895787,-4.9837,1919.380442,0.0,0.0,0.0,6.0,0.0
3.09,0.0,9.28,3.0,2.0,0.0,1058.149462,1000.5,666.999528,2000.9985849999998,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0
5554.05,15935.94,972644.72,112.0,22.0,0.0,50.0,5.552855,1.328558,148.7984949,-26.63568802,102644.4778,16749.53879,0.0,10.0,57.0,0.0
0.0,232.85,64500.23,0.0,277.0,1.0,62.0,1.393973,0.0,0.0,386.1305073,0.0,0.0,0.0,0.0,0.0,0.0
45.31,6907.55,861928.48,119.0,124.0,0.0,1.77562999999999,0.949229,0.988366,117.6156086,0.088731608,0.0,0.0,0.0,0.0,0.0,0.0
375.83,5704.63,249433.32,11.0,43.0,0.0,3.163122,0.269754,1.053003,11.58303407,0.016379189,0.264373118,0.0,0.0,0.0,1.0,0.0
164.01,0.82,329.65,2.0,2.0,0.0,55.74833,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0
17.94,2060.97,83138.48,39.0,40.0,0.0,59.0,9.566143,9.811008,382.6293232,0.01638,0.0,0.0,0.0,0.0,0.0,0.0
3832.66,20453.16,374458.65,39.0,11.0,0.0,27.197169,6.817887,4.359305,170.012899399999,-95.01614472,118301.97180000001,132851.6624,0.0,7.0,16.0,0.0
23.33,0.33,70.65,3.0,2.0,0.0,84.203148,50.5,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21.96,8613.27,1.0,2.0,0.0,1.0,0.999758,1.998467,1.998467,0.00105,1.337,0.0,0.0,0.0,1.0,1.0
18.96,0.0,56.87,3.0,1.0,0.0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0
560.34,2145.54,10263.17,3.0,4.0,0.0,0.9979,0.585547,0.779868999999999,2.339606277,0.002583,1.337,0.0,0.0,0.0,1.0,1.0
0.0,2080.46,226769.97,0.0,109.0,1.0,1.00202099999999,0.463973,0.0,0.0,50.57306809,1.614076355,0.0,0.0,0.0,2.0,0.0
6238.72,1256.93,1420408.97,53.0,867.0,0.0,2.104634,0.4166,6.814433,361.1649277,0.027500008,531.707783399999,0.0,0.0,0.0,8.0,0.0
3635.27,21658.46,184326.67,9.0,7.0,0.0,28.0,8.199286,12.313052,110.817472,-53.422472,0.198560312,0.0,0.0,0.0,2.0,0.0
0.0,2185.85,198912.68,0.0,91.0,1.0,0.36906,0.197775,0.0,0.0,17.99753353,1.014005037,0.0,0.0,0.0,2.0,0.0
15005.89,100484.43,506978.95,7.0,4.0,0.0,1.31,0.45457,0.259377,1.81563824,0.002641472,0.0,0.0,0.0,0.0,0.0,0.0
246.68,238.4,17175.13,4.0,72.0,0.0,7.0,1.269785,22.905809,91.62323457,-0.19874,1.337,0.0,0.0,0.0,2.0,1.0
160.29,0.17,320.92,2.0,2.0,0.0,62.113976,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
29855.98,22375.54,492393.47,6.0,14.0,0.0,30.035476,9.012231,11.0195,66.117,60.05424088,37896.4347,0.0,0.0,0.0,24.0,0.0
680.21,12298.93,133872.58,16.0,10.0,0.0,5.129433,1.409803,0.880509,14.08813793,0.00989406,680.2589406,680.2589406,0.0,4.0,4.0,0.0
163.06,0.5,327.12,2.0,2.0,0.0,95.973951,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,28343.51,226748.1,0.0,8.0,1.0,7.0,1.8875,0.0,0.0,15.1,0.191772462,0.0,0.0,0.0,2.0,0.0
0.0,816.65,48183.72,1.0,3.0,0.0,1.4,0.653756999999999,1.95,1.95,0.01127143,13.37,0.0,0.0,0.0,1.0,1.0
1229.11,482.69,512714.22,317.0,255.0,0.0,413.8,23.750236,20.079526,6365.20983,-308.8995718,593221627.5,592762985.9,0.0,74.0,61.0,0.0
162.72,0.84,327.13,2.0,2.0,0.0,80.391423,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
30163.96,0.0,150819.82,5.0,1.0,0.0,0.01,0.01,0.001301,0.006502655,0.003497345,14916.036350000002,14916.036350000002,0.0,1.0,2.0,0.0
161.34,1.78,326.25,2.0,2.0,0.0,92.713553,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,323.02,1.0,1.0,0.0,0.165197,0.165197,0.164577,0.16457684,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
147.0,5222.36,37291.5,5.0,7.0,0.0,0.19,0.110715,0.154402999999999,0.772012530999999,0.002991636,0.0,0.0,0.0,0.0,0.0,0.0
15.67,1408.42,958253.35,663.0,673.0,0.0,14.760987,1.327136,1.34638,892.650125299999,0.512464398,1e-12,0.0,0.0,0.0,1.0,0.0
2110.39,4691.8,154339.92,22.0,23.0,0.0,9.522478,3.071639,3.210839,70.63845374,0.00924002,0.0,0.0,0.0,0.0,0.0,0.0
0.0,94.19,11807.72,1.0,3.0,0.0,10.0,3.67,11.009475,11.009475,0.000525,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,17.03,1.0,1.0,0.0,2.0,2.0,1.99938,1.99938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
0.0,62.2,544.35,1.0,6.0,0.0,0.6574,0.442754,2.6564,2.65639961,0.000126,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,12620.85,1.0,1.0,0.0,0.5,0.5,0.499,0.499,0.001,1e-12,0.0,0.0,0.0,1.0,1.0
108.32,0.6,326.17,3.0,2.0,0.0,62.197655,50.5,33.666171,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0
46.93,11904.54,23902.93,2.0,2.0,0.0,65.316786,45.158393,45.156521,90.31304203,0.00374438,0.0,0.0,0.0,0.0,0.0,0.0
7.44,7.59,74414.73,9994.0,6.0,0.0,800000.0,283618.8316,510.031897,5097258.778,-3395545.789,4741143283.0,144151.4106,0.0,14.0,321.0,0.0
150192.43,15838.46,648285.1,4.0,3.0,0.0,0.251732,0.198249,0.148385,0.593539603999999,0.001206636,0.0,0.0,0.0,0.0,0.0,0.0
0.0,115.23,4609.2,0.0,40.0,0.0,20.0,2.932907,0.0,0.0,117.3162707,100.337,0.0,0.0,0.0,4.0,1.0
0.0,2799.84,226787.03,0.0,81.0,1.0,4.575314,1.071273,0.0,0.0,86.77313903,4.631571629,0.0,0.0,0.0,3.0,0.0
1779.01,3700.09,478596.32,34.0,113.0,0.0,9.0,0.629524,2.131467,72.46988369,-1.333646752,2.089624089,0.0,0.0,0.0,1.0,1.0
161.55,0.82,324.73,2.0,2.0,0.0,85.132927,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0
159.27,233566.96,935382.77,7.0,4.0,0.0,210.0,52.694407,30.110677,210.7747414,0.00288864,0.0,0.0,0.0,0.0,0.0,0.0
4913.51,20847.99,1122209.77,12.0,51.0,0.0,14.303281,1.275593,2.995108,35.9413,29.11392643,1422.319703,0.0,0.0,0.0,12.0,0.0
9363.5,18877.84,460621.53,25.0,12.0,0.0,13.875723,2.050918,0.983865,24.59661446,0.014396808,832.3863162,656.3525116,0.0,1.0,9.0,0.0
7.7,83351.43,333436.53,4.0,4.0,0.0,5.909252,1.72328,1.719267,6.87706922,0.01605078,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.5,1.0,1.0,0.0,0.01,0.01,0.00937,0.00937,0.00063,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,19260.17,192601.7,0.0,10.0,1.0,18.39442,7.012738,0.0,0.0,70.12737969,1.107737413,0.0,0.0,0.0,2.0,0.0
21914.17,14525.41,590169.85,15.0,18.0,0.0,3.488187,0.878931999999999,1.05423,15.81345727,0.007320035,14.1249362,0.0,0.0,0.0,1.0,0.0
164.02,0.0,328.03,2.0,1.0,0.0,101.0,101.0,50.499492,100.9989842,0.00101578,0.0,0.0,0.0,0.0,0.0,0.0
29.52,41.83,870.97,4.0,18.0,0.0,4.985,0.948817,4.269083,17.07633249,0.002365,1e-12,0.0,0.0,0.0,1.0,1.0
29.19,47805.0,382673.58,8.0,8.0,0.0,0.399095,0.255531,0.252826,2.02260751,0.02164219,0.0,0.0,0.0,0.0,0.0,0.0
157.54,0.0,315.08,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
163.07,0.06,326.4,2.0,4.0,0.0,48.989496,25.25,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,414.74,38495.18,1.0,6.0,0.0,0.407611,0.196077,2.37546,2.37545966,-1.199,2.056688538,0.0,0.0,0.0,1.0,1.0
5927.95,54445.39,313722.65,7.0,5.0,0.0,0.222464,0.095539,0.0677059999999999,0.473939248,0.003757992,32027.17163,31.17163127,0.0,2.0,3.0,0.0
5837.27,3374.66,972451.3,140.0,46.0,2.0,18.668,3.304245,1.160187,162.4262,-10.43091229,3958875.8100000005,2475882.002,0.0,42.0,72.0,0.0
0.0,0.0,4777.82,1.0,1.0,0.0,0.5,0.5,0.499139,0.499139,0.0008609999999999,1e-12,0.0,0.0,0.0,1.0,1.0
4052.78,81748.14,874220.38,14.0,10.0,0.0,23.948902,2.53983,1.813793,25.39310536,0.005195394,0.066042611,0.0,0.0,0.0,1.0,0.0
32225.15,19218.63,940159.23,25.0,7.0,0.0,5.195,4.456714,1.71368,42.842,-11.645,5314.979483,4229.0,0.0,2.0,21.0,0.0
7.83,180.38,376.4,2.0,2.0,0.0,3.46,3.28,3.279496,6.558992,0.001008,0.0,0.0,0.0,0.0,0.0,0.0
2116.23,11000.61,271640.75,14.0,22.0,0.0,80.0,29.072413,45.683616,639.5706246,0.022471274,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13668.95,164027.38,0.0,12.0,1.0,137.0,23.086992,0.0,0.0,277.0439029,2.460330131,0.0,0.0,0.0,1.0,0.0
0.0,696.92,4587.33,1.0,4.0,0.0,0.04034,0.026431,0.105303,0.10530293,0.00042002,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,19842.23,39684.47,0.0,2.0,1.0,1.137,0.5685,0.0,0.0,1.137,0.0,0.0,0.0,0.0,0.0,0.0
2.09,133779.25,535133.73,8.0,4.0,0.0,0.032174,0.02505,0.011701,0.093606401,0.006592895,0.0,0.0,0.0,0.0,0.0,0.0
46082.48,11.48,92187.93,2.0,2.0,0.0,500.0,250.562245,250.561804,501.1236076999999,0.000882,635.226510399999,0.0,0.0,0.0,4.0,0.0
692.16,6966.26,150220.47,56.0,16.0,0.0,20.1,2.979156,0.842804,47.1969999,0.46949099,18060.84,18060.84,0.0,2.0,6.0,0.0
161.78,0.54,324.63,2.0,2.0,0.0,84.816035,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.67,1.0,1.0,0.0,11.0,11.0,10.99938,10.99938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
0.0,651.58,48423.68,1.0,17.0,0.0,1.247992,0.66297,12.370076,12.37007611,-1.09958,1500.0,0.0,0.0,0.0,2.0,1.0
2738.04,28438.68,309029.13,9.0,10.0,0.0,0.776363,0.337629,0.372318,3.350858378,0.025432642,211.5104455,78.3238692,0.0,1.0,1.0,0.0
10.96,1016.71,725483.53,701.0,706.0,0.0,2.370937,0.414139,0.416538,291.9932863,0.38881126,0.0,0.0,0.0,0.0,0.0,0.0
25.37,0.03,76.17,3.0,2.0,0.0,89.994033,50.5,33.666155,100.9984639,0.001536086,0.0,0.0,0.0,0.0,0.0,0.0
7353.09,1990.53,583775.97,71.0,31.0,0.0,30.0599,9.795025,4.27565,303.57117,0.07460055,1254135.674,1250908.014,0.0,22.0,33.0,0.0
8759.62,3154.83,444359.0,32.0,52.0,0.0,0.500142,0.242642,0.402874,12.89196794,-0.27460758,64.21461637,0.0,0.0,0.0,1.0,0.0
4.75,7.17,23.83,2.0,2.0,0.0,21.560511,10.792857,10.792386,21.58477118,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0
5.6,6647.79,372572.85,53.0,56.0,0.0,0.218696,0.203685,0.214543,11.37076426,0.035594293,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,110.78,1.0,1.0,0.0,0.46,0.46,0.4578,0.4578,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
