Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
3887.5265328091277,2882.240806025028,55249.99293902161,5.910916346161662,26.11940302599385,6.9767563374023505,52.77448731006451,35.456253349741466,19.753565204906685,92.43954735099084,4.969859683930955,10708563.678044403,331866.24954504374,192.56257380341765,1.704764618386696,4.0367235997090685,1.0
3885.538783213046,2880.191888005948,55247.7847536812,7.63495655258211,26.121934168525712,6.546697400430757,54.31918259990866,37.156242458562865,17.167310440838513,88.84944645557975,8.694417271180443,10708563.812991237,331867.5127232488,192.68397601877214,3.5832690708176758,5.749665832457659,1.0
3890.1851425933405,2879.405808472543,55249.95218700445,6.3510462186938526,25.178377773555724,2.843249505478039,53.51941866720219,36.092389379585924,21.311926084521513,94.02661981400688,4.154919263001305,10708563.77435933,331866.55749670725,191.49950877426727,1.451036308552546,4.963112936350208,1.0
3888.358439166742,2874.4834327186486,55247.88094131778,13.631091335542841,25.205480774771313,-0.12897983111783315,52.96184773737931,35.4199144563834,20.445900996538843,93.67771985227732,4.163759626027813,10708564.27885834,331870.89359608624,191.04332136143267,8.34515166959116,12.505078650618984,1.0
3892.4572932991186,2879.3066947642096,55251.5084890905,5.577727225408882,25.323106750029424,1.179959927607937,54.1538479769879,36.376552904163766,27.98011048564086,102.29458067312758,-2.1885845854104975,10708563.694523148,331865.91265670786,191.04962646335616,0.16505171818164838,5.404063148064328,1.0
3890.9112905181637,2878.8860346846022,55250.21519719949,5.150700762302419,25.729940574943463,1.732987622698346,56.05489031153668,38.30655114128893,28.925552220385054,103.03238531200252,-1.8152694188865954,10708563.647237645,331865.8369976822,191.40102648000607,-0.06060430770097919,5.492457968545865,1.0
3894.5037132982425,2876.2983266572874,55250.54843319897,6.440109261489543,23.97014738937363,-2.1821531768027267,58.272453385283804,40.80223137052627,21.52984174621979,92.49012472448183,8.144467639712321,10708563.848651562,331866.5646398289,190.09390458368438,0.6799807980299447,5.9331634230135055,1.0
3892.3958849436253,2876.4022620612873,55249.45673524513,4.9029963603423665,25.21760628714891,-1.2364792626212568,59.72771851304888,41.95721218587013,30.121601235856303,103.30420510028175,0.0016670915796783703,10708563.66770509,331865.82717799506,190.74575363140335,-0.7268544939081786,6.1355389804072855,1.0
3889.6668837148395,2875.5230045002236,55247.382500661406,7.627744127508613,25.1623441503094,0.3670115567180925,63.2879507829237,46.018842229220205,19.910296831305143,89.31017995591918,13.342919231825821,10708563.864248145,331867.58630153205,191.19859999542197,2.587296649577335,7.836165723820731,1.0
3891.0450961415245,2875.7462562641454,55248.287565908875,6.790275504084336,25.269055588956043,-0.19349073408682502,65.78118828899598,48.40253403881321,22.312625373048537,91.52069079432103,12.941371333252402,10708563.784675904,331866.9774725156,191.0109982320295,1.5524113883424575,7.769423212434192,1.0
3889.639591153707,2876.9253676434223,55247.45960685217,5.258617613340674,24.57532174705017,0.9650253377182404,55.71143911312611,38.47107062892061,19.819221038296924,91.33477416050947,7.489895009900451,10708563.769125665,331866.3404504241,191.25107745751984,0.3315539470769189,4.0517457419054095,1.0
3888.112138061764,2876.3593280972564,55246.43547363467,5.656030584056185,25.129026962685547,1.3658069560793689,57.18262991468471,39.88514839801612,21.84476092696688,93.67005559092743,6.337585375150988,10708563.763873631,331866.67922452936,191.5720051909835,0.8490692988632736,5.118837941607187,1.0
3890.666699563535,2876.951672156491,55248.96064242678,6.848911497037881,25.44816525491564,0.8236205520201978,61.81862781373711,44.34382775816604,23.51186593509407,94.33972700800841,8.460850128991135,10708563.778257808,331866.9263523151,191.21309745143412,1.684220501479797,7.339708215031703,1.0
3891.5398575897175,2877.4926292693817,55249.77552687848,5.645473670948142,25.15325063237197,0.0020471051598306145,54.27226199854183,36.52056784163997,28.54229321646548,103.03887246375092,-2.783204889091234,10708563.731483217,331866.2191259056,190.9661440839496,0.19173894959172041,5.690549901502257,1.0
3892.4064122238574,2876.561720443943,55249.24815336923,6.198280487176555,24.523217879618247,-0.42672937848832626,61.916512934718405,44.621233038019724,19.61575976456495,89.0378515588382,12.891531019783987,10708563.797823127,331866.56264930515,190.70127663629103,0.883363405759603,5.978289306688199,1.0
3888.3850428705346,2874.4802782486313,55246.16192799773,8.671478185384442,24.678305082084503,-0.30576381660575536,55.84229585083327,38.55797852690918,19.516933581728658,91.21625657454086,7.657080366749161,10708564.001916513,331868.4145102362,191.1182516141912,3.6121240543320985,7.684485474946245,1.0
3890.423974259512,2877.9995998980567,55249.96246395231,6.451422920357796,25.79526680286704,0.8794391557391512,52.03999710209218,34.088010640326225,32.10739758180524,108.52133291978426,-8.50782301170635,10708563.742621519,331866.6259627543,191.29214812132764,1.0438194202888882,6.783430659868047,1.0
3889.0794249590126,2877.6104729996914,55248.02562335345,7.097019685520281,24.897283643276353,2.226349436104873,56.494306956860605,39.31405270244698,17.269353126834616,87.96518411523638,10.699202976541093,10708563.857896676,331867.240480876,191.48207274255708,2.338268452442224,5.615341196989477,1.0
3887.72021452347,2874.6368007984825,55246.89996548409,11.534516033943357,25.207043554619823,0.29617355969109327,54.23942640694387,36.79667691513603,20.544696651080912,93.31305976505129,5.099658686704141,10708564.14844475,331869.87157606415,191.25981336376213,6.439781986045836,10.569804426590887,1.0
3889.341754055492,2878.340695392288,55249.11762567476,7.065500311505657,25.646011252418063,2.5432391958792757,56.755279566483225,39.26518731072623,23.236786033917763,95.65815540967158,4.573036955352556,10708563.789462734,331867.03848870826,191.62047501654268,2.1554636619045144,6.641479443968729,1.0
3888.625689449165,2880.0818680123284,55249.38053695157,6.794294900280226,25.37330336322303,4.494582643773834,53.18370523277612,35.917277034526634,18.226848318345034,90.27039241958433,7.000823084465605,10708563.7963013,331866.8657229254,191.93127852978787,2.258395013791933,4.822843284553045,1.0
3886.91496264103,2878.420251855465,55247.11944021414,5.579510870405577,25.90713178184855,3.9522940055524334,57.246824367459844,39.9251230589566,22.30703289527418,94.3742957255822,5.7759496027859925,10708563.694261877,331866.4903321013,192.20683694641468,1.11938072807017,5.064732437334044,1.0
3890.2094112251343,2876.5645855436924,55249.257951256484,8.116542591726079,25.459875183824025,-0.15879326413870218,51.52162283848408,33.63476513403928,30.003700200855764,106.05381815004866,-6.765644411802473,10708563.88605773,331867.66700381285,191.05585394028392,2.61635251501355,8.117141121828922,1.0
3886.2314814525166,2877.2838935288037,55246.25311913293,6.718742045635861,25.8339418150849,3.3951538617525707,57.120558371104906,39.82988144946,21.507563632539224,93.4905419940406,6.415187009722207,10708563.785124889,331867.2515616425,192.15752987793329,2.2445635397196506,6.145203207136975,1.0
3891.028728696387,2877.7580905198047,55248.783563332974,4.861763089536866,24.57529123901897,0.9803909475278593,56.83537118129898,39.544432338786905,20.279790471896312,91.47025042337611,8.047605670346378,10708563.72457599,331865.91972487094,191.10415032617905,-0.18418328122897543,3.844709202404479,1.0
3892.1076121060196,2878.0644250884707,55250.33722355708,6.400826869601174,24.72597750593592,0.5505330170331925,54.968589154846924,37.456146679661764,22.651771878585507,95.16719752355417,4.07417124520977,10708563.802537568,331866.55211695825,190.87781333048633,1.07518388218048,5.512393032155556,1.0
3884.1279507178574,2877.725466702684,55244.85753379454,6.70710830754908,25.6540563660011,5.060990799825499,55.00900647218455,38.01362034461857,16.19782671893954,87.3754216961258,10.181220156160956,10708563.817951255,331867.4537595538,192.6058347575083,2.717168974950321,4.868391646951861,1.0
3888.273315548709,2881.7175241399036,55249.99480577145,5.410145573241898,26.002901790937592,6.118220695574225,54.56760013912413,37.22952478332958,20.57032889925467,92.8567534307622,5.6250309197637165,10708563.648937032,331865.9721558031,192.35809630519532,1.0624534606042233,3.967907311005059,1.0
3887.483296827928,2876.440901734957,55247.94810245023,10.885661023996438,25.951985122152863,2.074566215466142,55.66955755079461,38.1216361872753,22.866510257104572,95.90640222787906,3.76472260653333,10708564.036069736,331869.3134626329,191.68661900735606,5.953407120923336,10.470129189642893,1.0
3890.8018275635845,2877.203985763868,55248.56441849309,6.679444181860595,24.027514479239898,0.6291499343069061,53.130741002736364,35.95644591322389,16.31178363709226,87.56411375698791,9.22656441121655,10708563.895638745,331866.9963451595,190.91422925083194,1.6310274096093398,4.441177654136067,1.0
3888.1482767594885,2874.9539089042987,55247.38829877558,10.673673263452871,25.373242615983088,-0.014257980597172065,52.435573984996154,34.79047293326576,24.796462584883756,99.31226239849943,-0.7930929145471115,10708564.079532042,331869.33960652526,191.21871950335813,5.420694577943626,10.107720000698617,1.0
3888.671525665002,2878.820448479227,55249.53284775658,8.109285378388288,25.920182576575556,3.0506624764229695,52.313955925725296,34.65021539307278,25.57511193533243,100.19326750639351,-1.5711183923479481,10708563.845778208,331867.5726128411,191.76519041500336,3.178423978861534,7.3906519123775665,1.0
3887.030172594676,2876.8082136537523,55247.10406906288,9.820525302726054,25.384824427179755,2.8540437732790194,56.014307454843646,38.819720668386545,16.678998954372286,87.69262157245453,10.632173855376568,10708564.014337143,331868.85636335955,191.79533543301014,5.214962671608205,8.325947291029706,1.0
3885.1356253554577,2880.8071532329827,55247.434144996136,5.892152256936262,26.219686193778696,7.181309433339441,54.40258110558468,37.264118033251066,18.070664148887094,89.91215098283367,7.828365528499619,10708563.694879659,331866.59715755645,192.90064669885265,1.9860578325033988,4.099798086843978,1.0
3890.556318468383,2879.1189328123655,55250.09605783333,6.932490334206936,25.52031581167781,3.0140305228178743,61.000834821841146,43.68124785038353,19.477820953500146,89.37639869929318,12.08905935583588,10708563.7663501,331866.7883137165,191.53684646676493,2.083019099036207,6.486100905333801,1.0
3886.9007092163124,2876.785517857554,55248.4735653356,14.348175384748352,25.78270696545028,3.1818001553948094,54.3022721689472,36.9636258560222,15.848644471496875,87.48018777804498,9.953213266915117,10708564.272750407,331871.1423371227,191.7516661791059,9.6115084867684,12.5857737617177,1.0
3891.410415976026,2877.4719380329366,55249.54208737951,5.871403204355562,25.71821468970858,1.0529266477893728,65.84394368328286,48.35294145116751,24.54165706374469,94.33914989793362,10.6859772809779,10708563.67704661,331866.2642068308,191.24825980649234,0.6947263164189564,7.139049903123229,1.0
3888.2680731240866,2880.423961319528,55249.88996585635,8.120518349462817,25.885345189553355,5.23048008967604,54.908702376425985,37.582302385390385,18.661517458395107,90.44773319824807,7.8224009484483235,10708563.836393856,331867.48581815144,192.11805056915847,3.6315863496813305,6.549979323780662,1.0
3893.6185485076517,2880.7707320156,55252.662576815594,6.396951523815945,24.346914724903016,2.335898579474751,53.492845624799585,36.17280058779516,16.808739923297512,87.92010086999255,9.269025451053631,10708563.804913249,331866.2124718531,190.87689518917387,1.2435002342377715,4.084794336970615,1.0
3895.363955894726,2879.069302152699,55252.56517637776,5.811536028910526,23.809123910258634,-0.36514283562500427,53.91783699762475,36.47966475589974,19.41901910569188,90.98815535001017,7.026868926024873,10708563.805964109,331865.94293953566,190.22573125106646,0.19696714414022284,4.050326754846137,1.0
3889.0621938396694,2880.416563131426,55250.19059048588,7.353601006974234,25.66004944422097,4.589928669937651,53.88115451478261,36.50006376489121,19.849733376297834,92.18927772135622,5.846950692424631,10708563.801525787,331867.04054804303,191.9212305950464,2.723367424555434,5.780367885061596,1.0
3888.811944409698,2877.781926999291,55248.04350135375,6.776666290122654,25.350042131149184,2.593329096246923,58.77804467000879,41.523730213666326,19.39190824949542,90.04046584072233,10.244340194889606,10708563.79824595,331867.02904014656,191.65883324262686,2.047732134899496,6.034219626925669,1.0
3889.493881552329,2879.4390569268608,55250.00107942225,7.549926629318534,25.532966673304394,3.3328285285885597,53.378553701288055,35.89265874192367,21.88303206430438,94.95897236304474,3.3160093667651003,10708563.82775596,331867.1958789025,191.66506774952504,2.69573703377731,6.293491080054016,1.0
3887.4370990277375,2875.2405567838764,55245.89087279629,8.215410636470962,25.176384015556565,1.2144443787315893,59.55766562228398,42.37889750075436,18.416410788381885,88.70598452770957,11.715701991297482,10708563.928873835,331868.14724872715,191.55374404816465,3.4583119293784654,7.618917737810936,1.0
3890.426660820526,2875.5923298875873,55248.0961916194,6.575634576330441,25.619539361508153,-0.41967906802590227,62.737612817474634,45.112443492429776,27.510154016228903,99.25178938110281,4.922701335264596,10708563.756506,331866.9038860488,191.1105229914044,1.2270005130224062,7.9787991123366675,1.0
3889.672126139462,2876.816567320599,55247.4873405765,4.917371351287697,25.279900751693642,1.2547521626162774,62.946848545621854,45.66606462715939,21.819108272164705,91.71920018843332,11.145549203141215,10708563.676791321,331866.0726391837,191.43864573145882,0.01816376050022772,5.254093711045129,1.0
3888.7479039595573,2874.2297106063043,55246.74079543667,9.607982087474038,25.10222260804351,-0.6285419771882398,57.88060783940196,40.43654408545714,22.164134114203772,94.0892245373233,6.459205506956794,10708564.021581238,331868.82083902694,191.07204505443212,4.387171591514702,9.46239470018994,1.0
3887.354664422076,2878.6810083229707,55247.162917647554,5.296238503011891,25.37846553019183,4.040298312848612,56.682266221201985,39.55330959214431,18.219167404851756,89.16255495423167,9.737253415764947,10708563.713866277,331866.3455278587,192.08726945772426,0.9201740846273804,3.9368207997721028,1.0
3888.9545597729702,2876.780436710515,55247.603804778635,6.227302987739147,25.662866586127258,1.544191221070234,61.326185595566926,43.906602763593234,23.78598195002463,94.92997384181848,7.632015347297163,10708563.738867495,331866.7746441843,191.57570360580925,1.3070318448006701,6.704061329469024,1.0
3888.5199937143952,2875.329676214404,55248.09312447303,13.042744143041816,25.0099798023314,0.742854642965285,54.07872589227475,36.728048462738855,16.777051410495076,88.51075786479922,9.0029384760932,10708564.24787668,331870.52716848516,191.1374617134977,7.952023159756655,11.393591492493584,1.0
3890.077845894966,2879.615811847753,55249.84880318731,5.704166684621835,25.662447349811828,3.5006592689922678,59.84114153111975,42.47989137203064,21.24471990049861,91.98506693251855,9.283047467632038,10708563.681240637,331866.15001355635,191.7267842868388,0.9419461321036762,5.3218297247256245,1.0
3887.034700590266,2878.7675992248983,55248.072656069395,6.973196223028808,26.090504394906137,3.919216432207296,53.06460550395253,35.52222245154105,24.98568271131311,99.23755063423214,-0.4599930285189,10708563.773385782,331867.1436391781,192.15452942938512,2.345097050800662,6.269408461809386,1.0
3888.5969616296147,2876.0244877824316,55247.4950089645,6.550792391294231,25.735363290723495,0.18732314905477546,53.13972274778676,35.301552674965286,31.50303136961311,107.51709873564955,-7.167849143894472,10708563.7794604,331867.04224836937,191.40549784784668,1.269158888759648,7.084268115425051,1.0
3885.6367777777136,2881.6742675723785,55248.291672212945,5.952256287859809,26.342459553239575,7.841489252882439,55.7408207719937,38.62640677860511,17.12646474960787,88.25456963702058,9.947191100719587,10708563.676166698,331866.4845345129,192.9542789648035,2.091506423036165,4.169272171847378,1.0
3885.75649125691,2876.143935586269,55246.21398072834,10.95267414362127,25.500198075029434,2.9934327674440584,54.936611624173494,37.75907048185657,16.196762545886923,87.56412676123777,10.115319279461719,10708564.093876073,331869.61254260375,191.94225043253738,6.440266587979308,9.28824456713063,1.0
3891.556055380672,2877.7249748136232,55249.76051666347,6.130131888483891,25.098549326600363,0.7602107129977588,58.68321321962702,41.185210247808364,23.43754648861262,95.08265723618432,6.15592308100026,10708563.7549074,331866.4478646259,191.05616339370573,0.8884600317127703,6.011872073962749,1.0
3889.1253680222712,2878.7030278885077,55248.569419301624,6.216852745523749,25.267831734929466,3.2620344957798997,58.489803809603345,41.29939578899751,18.014603020264424,88.27985832376609,11.53449507861027,10708563.761470279,331866.64208190556,191.7199443549369,1.5791145128577893,5.117492083499596,1.0
3890.7878784062164,2875.3399875819455,55247.48740140068,5.43073809572829,25.066746244004033,-0.7031399066927052,64.20891782984974,46.817379766236655,23.751727020897544,93.78514899536856,10.185035204582398,10708563.723376933,331866.37018793885,190.98252139474923,0.1774453712877183,6.378491213954294,1.0
3889.6934656539597,2875.5178454704533,55247.26642311304,6.969851525965097,24.468086938556507,-0.5328955892835823,52.88468192574019,35.4684378778541,22.151611086340342,95.33600544959049,2.688097214016582,10708563.900156192,331867.34810852,190.94774527173348,1.7478274826512301,5.826899017215016,1.0
3890.3739349817492,2874.642697858151,55247.59509799252,8.984141149362802,24.60978107358531,-0.9924638148574407,59.46945931129589,42.15610918895207,19.197599332294505,89.57156672205129,11.073953705282332,10708564.001227183,331868.3573236228,190.7721517073302,3.689988405161932,8.506653917597555,1.0
3892.420904655142,2878.0159168677087,55251.05013940296,7.160329318852516,25.07262877252166,0.13873839783650713,53.71015268221971,35.95057019275646,26.772189763427107,100.95499926956651,-1.3208059922434963,10708563.823485808,331866.8695443211,190.8088041434648,1.6179283416234322,6.812943750004441,1.0
3889.76984050754,2877.2734381861655,55249.02747592506,7.080498965269518,25.55967977267529,0.8337024472947813,53.05637659696371,35.28782066308806,28.5938425772056,103.7171496584306,-4.041816103607497,10708563.80872942,331867.10742245155,191.30554172830588,1.8041970769716813,7.027774498115908,1.0
3890.869635233535,2877.6860592796647,55250.23049063804,8.567834207712623,25.614436537157506,1.2031306953249599,57.847347801642144,40.204508697710324,24.70352944782674,97.22399206061642,3.9719806606738137,10708563.875477735,331867.7066443616,191.19399785191064,3.293584381648536,8.635031103222133,1.0
3887.723840000112,2873.342186488101,55246.22212112897,12.59168442677814,24.913761722339977,-0.6504950413697325,55.54067801539704,38.19547587403877,18.32622940528462,90.08355177329167,8.461468962295864,10708564.24358763,331870.5588764625,191.04474437864476,7.431239003369924,11.545012047475577,1.0
3887.710739040595,2877.657649461177,55248.72820215869,10.855606695748566,25.794561030158157,3.012138834909717,53.53592348199685,36.05833967151381,20.64921104854131,93.66125547528075,4.4476551634688954,10708564.041360848,331869.193587295,191.75794460034507,6.037542221414385,9.636544260722678,1.0
3887.821929231551,2877.9355193459505,55247.000045146546,4.752213958811421,25.821941635175566,3.3841884670964864,63.077922347288855,45.876218973770094,20.93403528293846,90.6746671983793,12.014111824900974,10708563.631686538,331866.01690043916,192.05287446069414,0.25851571138155705,4.9357545070692606,1.0
3891.8016981326573,2882.8396443870843,55252.634726234886,5.048295942387827,25.27345371463586,5.195292943027462,54.4047672141491,37.07361723945863,18.449905700072648,89.85715770896434,8.117663938091594,10708563.646921376,331865.41599253396,191.69774666374826,0.3516133575683248,3.0741119878896153,1.0
3890.9853861217757,2876.8662564752976,55249.95663199946,7.549091258083655,25.862369089251168,-0.18732028104476847,55.3822360941202,37.39300880341724,32.49881065792667,108.03921234766568,-6.246734338272203,10708563.801739767,331867.2133270499,191.05779624602252,1.952777460579672,8.581096682805352,1.0
3890.859044892532,2874.8627104513453,55247.70215448515,8.1161123931547,24.105863534906298,-1.4090527927189387,55.47189282126969,38.16383492460632,18.965714156280544,90.38158295614713,8.216681970875936,10708563.989545524,331867.9124795373,190.59204553502366,2.7551746552583665,6.885907048904953,1.0
3888.0355679823083,2876.114529259034,55247.66106225243,11.29331230859005,24.99128993514627,1.6874564664714842,54.56353319960377,37.337293233913385,15.682863330996199,86.85503368598545,10.577767625953701,10708564.137194442,331869.6167767983,191.38912068379852,6.440863703121481,9.445116964280418,1.0
3888.8586200837112,2877.110616902053,55247.10532549161,5.0307216079749475,24.692921734726063,1.3588165849741933,53.470681244910764,36.18371847550984,21.021666106382373,93.62901533515588,4.35298679699529,10708563.75581444,331866.2772119682,191.4205787973354,0.17824663511507738,3.663908076608913,1.0
3890.87768555333,2876.9125701973585,55249.18603339537,5.878306281343504,25.57177762402641,0.010311156366419133,57.245649373748456,39.45594897401446,30.044611780809824,104.15633300012541,-2.087341661922064,10708563.7160375,331866.3998174227,191.11678176192967,0.4558720357698024,6.727549092265033,1.0
3888.4044343570454,2873.7229710624338,55246.32405643271,11.408082586443747,24.439579613935283,-0.7232235578353646,55.07924156931629,37.86547647364943,16.051584207219605,87.12069628264032,10.633116677269989,10708564.19925567,331869.91031163826,190.91613274407266,6.2831527292961695,9.812179953272121,1.0
3888.163465438083,2876.840324812577,55248.94476243681,12.775412444232668,25.774075264278444,2.466543260615234,56.74927343751674,39.33460614227888,18.272639988126244,89.68371716479693,9.51080928381062,10708564.15818891,331870.19805441523,191.56407654752698,7.867056537468314,11.763770513731167,1.0
3887.853461251289,2879.010133594319,55248.679990726734,8.111085975260465,25.931054363436818,4.442606186758919,58.94931056734856,41.69361694944511,18.44027102551294,88.94256259809742,11.242563894759183,10708563.836079089,331867.6339024466,192.07877469069177,3.6176590266615265,7.240728221951631,1.0
3889.487538898291,2877.733917685013,55249.4335507908,7.892241768391361,26.027342086124573,1.717583179931278,56.02446553701098,38.26207806699289,28.16496647830579,102.34852673112289,-1.2802780941017566,10708563.81581986,331867.45025214547,191.51904662768314,2.7212501414793335,8.269313972338022,1.0
3891.3157339897157,2876.7264937155473,55248.90482994239,4.525120873611349,25.74878912963279,-0.07670210601153757,63.468855620830624,45.7650487856183,29.975842286688618,102.04046551111651,3.047879367225253,10708563.600888962,331865.64657424315,191.14980638877145,-0.8523432639939915,6.345331469842305,1.0
3890.357287227987,2875.8133561291356,55249.083315931544,10.69699476814333,25.21328517099324,0.11318334721558346,58.49471097058539,41.005598803944494,20.87783037974906,92.20816076187623,8.431366155202797,10708564.056074744,331869.0608382268,190.9620410001499,5.387182190490237,10.363425683389346,1.0
3889.3901313941897,2875.5318203366796,55247.30616831476,7.936689672828988,25.016166827596972,0.3331408859197419,60.15322954063126,42.85793656175012,19.955515065808733,90.36462297459869,10.754880674986623,10708563.904327787,331867.7951962763,191.18209374790783,2.8866209554266273,7.649644166732099,1.0
3888.1064675510415,2876.2864409356707,55246.241901973786,6.466656493354625,24.48933986092649,1.417393232374371,54.960473115269046,37.88452684399733,16.443666183528382,87.35991727705049,10.2883213332638,10708563.870567486,331867.18595711916,191.437508886115,1.7625661164100044,4.640266095427607,1.0
3894.547155330305,2877.7127069660182,55251.65427917743,7.746672990060663,23.76951475799612,-0.8713999816040062,54.7668384835805,37.40097110939775,17.408103640069918,88.29552393948975,9.68950549803244,10708563.9446546,331867.1391328478,190.1789811391538,2.1408104456658843,5.914735289169981,1.0
3887.722649052919,2877.9974155215396,55248.15410255695,8.803298407870642,25.484815670519396,3.264474310446005,54.15892036023385,36.83968143471028,19.02123719981696,91.19875929057055,6.764240951930806,10708563.932971338,331868.1510783064,191.81712092581685,4.139228553770356,7.3131424119967825,1.0
3889.7462217430734,2874.796789111295,55247.228775376476,7.3157618470689325,25.412329266001343,-0.6655557411268368,62.27419432820537,44.75252228928771,25.39236670970632,96.72602722409647,6.714084283755604,10708563.831293443,331867.4489685514,191.09541549747527,2.0315455287808772,8.342732425304614,1.0
3888.278554024336,2874.83332821395,55247.4339700564,10.276871382024812,25.47368193022511,-0.37640444911696114,51.797458995599776,34.0386045639166,27.32622683155839,102.76314850294297,-3.9686376211732615,10708564.04778013,331869.12078979297,191.1819629722371,4.922671883958455,10.040319693012687,1.0
3891.2434493495675,2877.5763115167065,55249.706051518246,7.726268976065784,25.047693405055576,1.2253968572606821,60.53330187907747,43.204125753014964,19.164113579923807,89.09043605438607,12.089530766782591,10708563.858809363,331867.31528785586,191.0972451222962,2.617114127880189,7.229217236455009,1.0
3888.913485514601,2875.1470666003306,55245.95889259515,6.127608602982827,24.56969809389952,0.23102354251555748,60.65263581751947,43.57167036109031,17.490751743792032,86.89279251520546,13.807857128019542,10708563.83111193,331867.00765193545,191.2188866744695,1.2559435852161727,5.4512622646180535,1.0
3887.64286706295,2879.785571359912,55249.04233118964,6.34844569385927,26.208073874550827,4.328373289272868,51.94777970391006,34.30823200799657,26.64869721299795,101.6672680717452,-3.0391905809781345,10708563.715524884,331866.65967516904,192.17710363785986,1.676052510532926,5.674534257011959,1.0
3892.7737103366835,2876.0752991601908,55249.58088757798,7.34970085520207,24.333772674904864,-1.2559449059571721,58.80151488692704,41.3942658622844,20.57084458337737,91.27847533096298,9.379888107620783,10708563.892077984,331867.18334916,190.45905556281468,1.8310193192922077,6.836715038571732,1.0
3889.2664914667075,2876.36929265561,55247.12029888055,6.237139148463846,24.553941512809956,0.7653271227524263,55.63408474928004,38.41617418840065,18.960764590118597,90.33242133747633,8.267141759002534,10708563.839288576,331866.9308687629,191.22868192679618,1.3087569325757022,4.932026425117251,1.0
3892.237077823706,2876.885083729166,55249.95118371299,6.846276915071976,25.146497718570487,-0.25184468566106066,60.78503581026378,43.20861000349862,24.655184593126542,96.02091982689578,6.5742048665461805,10708563.791338407,331866.8062295602,190.8220023279652,1.3960098291693934,7.339683838714476,1.0
3890.371801423944,2877.2695571126546,55249.28236619359,7.357323051204412,25.929777582962735,1.4017742840541694,63.57206768872417,46.02340438057311,24.863978708765835,95.63801970119681,8.3671719017059,10708563.768887553,331867.12684040476,191.39535348377066,2.2281886780211084,8.386753657638568,1.0
3890.0903634889014,2876.9357807354268,55248.019471351,5.983972118324833,24.940909745530334,1.095957464472572,60.20749196315245,42.95354902200741,19.821887459250583,89.99486279682435,11.087196532422078,10708563.77224897,331866.61185528693,191.26285262480815,1.0235481008441183,5.53855243375885,1.0
3891.759562235603,2877.580908945548,55250.23313602398,5.343714111345386,25.96954455512668,0.1420752135314133,59.60069730891275,41.66754379158553,32.98072609177869,107.17361584442371,-3.2306461990968955,10708563.63417253,331865.923105708,191.12166264336625,-0.19185901445621645,7.035733901391221,1.0
3887.503245124668,2876.6345651554516,55247.028508304364,9.22959617063487,24.988125740667908,2.2729009313514714,54.335546548696506,37.167406840859115,16.22266283943624,87.52226224544069,9.851452075924927,10708564.009233845,331868.5717218245,191.608551261826,4.551338023784017,7.35407198840208,1.0
3887.5036466554166,2878.0002919641033,55246.712266662704,5.280401485809902,24.94438403124368,3.207300578032976,54.6894447634654,37.595600151234095,17.436597300864555,88.72230020256055,8.999114571330562,10708563.754603315,331866.4376619357,191.87632151491573,0.8217815099959086,3.4792190900709024,1.0
3889.3589609588057,2876.918970572493,55247.5311415835,5.933077565797358,25.135775992579493,1.5787651703427261,61.26348255613301,44.05033891404991,19.55111517496955,89.37427018824086,12.147390697177817,10708563.75765423,331866.63751825894,191.45515659188615,1.1025438666219283,5.628073275857163,1.0
3892.5791344437876,2878.8822039839242,55251.272181806235,5.63935193667818,25.490013625264815,1.1056962022575008,59.030840727495544,41.334606596303566,26.961665938112123,99.47579160939095,2.7963323962186264,10708563.676313087,331865.9404396422,191.064962376073,0.2618543204305628,6.112362547288617,1.0
3892.9546261205105,2877.834923858344,55250.493940531655,6.743541169624155,23.965062194793735,-0.09612527442887017,53.03397986401905,35.682147707424186,18.508444683392966,90.30615393612986,7.017863828450241,10708563.882577045,331866.75842535566,190.54177810309355,1.3622135461525975,4.809234145421726,1.0
3887.7435022079294,2880.243041668059,55249.86439620134,8.215836209470147,26.338320839945766,5.000028965741973,52.67836716831188,35.08552342401838,24.075599016551358,98.23034487060144,0.21806629471016947,10708563.817255307,331867.54939928337,192.2138359053538,3.5932085806485152,7.252456037897874,1.0
3891.126166450825,2878.289499479544,55250.37220444558,7.571732079235436,25.520950537068565,1.6593883428646021,58.82796607396514,41.27632395198558,23.41744282382495,95.16395329535479,6.189686341014754,10708563.8119265,331867.12907834555,191.25040214762194,2.3971518430929044,7.508067221360886,1.0
3889.4686276249254,2875.4175326673894,55247.259473268365,5.712542425151973,25.651748802159467,-0.4342127474248585,59.47267583443972,41.76819820704774,29.98303247264473,103.47350732621956,-0.3756153848777899,10708563.716067398,331866.5764950245,191.25055583689345,0.4030125373350812,7.007213769110346,1.0
3890.1449731932407,2879.824401088383,55250.93716261121,7.319954488898604,25.902573832239305,3.0673017663340016,52.699326699330854,34.957528312807284,26.714905112691653,101.40516404986312,-2.302143082888552,10708563.777723627,331866.9305662438,191.61747456799452,2.2559971729855257,6.76568469864114,1.0
